train_loss,epoch,created_at
85.94233703613281,0,2020-02-05 09:15:56.160372
85.93573760986328,1,2020-02-05 09:16:35.189312
85.92929077148438,2,2020-02-05 09:17:14.577924
85.92118072509766,3,2020-02-05 09:17:54.992144
85.91122436523438,4,2020-02-05 09:18:34.061872
85.89982604980469,5,2020-02-05 09:19:13.741957
85.88809967041016,6,2020-02-05 09:19:53.439257
85.87665557861328,7,2020-02-05 09:20:33.120311
85.86592864990234,8,2020-02-05 09:21:13.080551
85.8559341430664,9,2020-02-05 09:21:52.627015
85.84661102294922,10,2020-02-05 09:22:32.302086
85.837890625,11,2020-02-05 09:23:12.681238
85.8300552368164,12,2020-02-05 09:23:52.422673
85.82376861572266,13,2020-02-05 09:24:31.991811
85.81959533691406,14,2020-02-05 09:25:11.202588
85.81806945800781,15,2020-02-05 09:25:50.918867
85.8186264038086,16,2020-02-05 09:26:29.342570
85.81993865966797,17,2020-02-05 09:27:07.678179
85.82057189941406,18,2020-02-05 09:27:46.164196
85.81982421875,19,2020-02-05 09:28:25.383925
85.81804656982422,20,2020-02-05 09:29:05.224413
85.8159408569336,21,2020-02-05 09:29:44.793858
85.81417846679688,22,2020-02-05 09:30:22.950690
85.8130874633789,23,2020-02-05 09:31:02.944338
85.81253814697266,24,2020-02-05 09:31:42.554336
85.81224060058594,25,2020-02-05 09:32:22.391506
85.81199645996094,26,2020-02-05 09:33:02.173199
85.81149291992188,27,2020-02-05 09:33:41.884712
85.8106460571289,28,2020-02-05 09:34:22.037750
85.80960083007812,29,2020-02-05 09:35:02.820087
85.80835723876953,30,2020-02-05 09:35:42.738562
85.80712127685547,31,2020-02-05 09:36:22.453574
85.805908203125,32,2020-02-05 09:37:02.476868
85.80490112304688,33,2020-02-05 09:37:42.213716
85.80403137207031,34,2020-02-05 09:38:21.845606
85.80339813232422,35,2020-02-05 09:39:02.173769
85.8028793334961,36,2020-02-05 09:39:42.183605
85.80239868164062,37,2020-02-05 09:40:21.721454
85.80199432373047,38,2020-02-05 09:41:01.356951
85.8016128540039,39,2020-02-05 09:41:41.156336
85.80121612548828,40,2020-02-05 09:42:21.356164
85.80085754394531,41,2020-02-05 09:43:01.174561
85.80062103271484,42,2020-02-05 09:43:40.930893
85.80048370361328,43,2020-02-05 09:44:20.721620
85.8004150390625,44,2020-02-05 09:45:00.378931
85.80037689208984,45,2020-02-05 09:45:39.827227
85.8003158569336,46,2020-02-05 09:46:20.169248
85.80027770996094,47,2020-02-05 09:47:01.258877
85.80017852783203,48,2020-02-05 09:47:41.423225
85.80005645751953,49,2020-02-05 09:48:20.848889
85.79986572265625,50,2020-02-05 09:49:00.317884
85.79975128173828,51,2020-02-05 09:49:40.438987
85.79954528808594,52,2020-02-05 09:50:19.629889
85.79940032958984,53,2020-02-05 09:50:59.720172
85.79927825927734,54,2020-02-05 09:51:40.153871
85.79911804199219,55,2020-02-05 09:52:20.112230
85.79898071289062,56,2020-02-05 09:53:00.747065
85.79887390136719,57,2020-02-05 09:53:39.959227
85.79874420166016,58,2020-02-05 09:54:19.605534
85.79859161376953,59,2020-02-05 09:54:59.647725
85.79847717285156,60,2020-02-05 09:55:40.122044
85.79829406738281,61,2020-02-05 09:56:20.085726
85.79828643798828,62,2020-02-05 09:56:58.682454
85.79816436767578,63,2020-02-05 09:57:39.126620
85.79805755615234,64,2020-02-05 09:58:18.336397
85.79801940917969,65,2020-02-05 09:58:57.973824
85.79794311523438,66,2020-02-05 09:59:38.434576
85.7978515625,67,2020-02-05 10:00:18.664105
85.79779052734375,68,2020-02-05 10:00:58.979568
85.79771423339844,69,2020-02-05 10:01:38.425952
85.79766845703125,70,2020-02-05 10:02:17.852922
85.79759216308594,71,2020-02-05 10:02:57.504118
85.79752349853516,72,2020-02-05 10:03:32.832143
85.7974853515625,73,2020-02-05 10:04:11.663650
85.79743194580078,74,2020-02-05 10:04:51.538338
85.79737091064453,75,2020-02-05 10:05:31.251244
85.79729461669922,76,2020-02-05 10:06:07.277163
85.79723358154297,77,2020-02-05 10:06:42.424109
85.79717254638672,78,2020-02-05 10:07:17.606325
85.79711151123047,79,2020-02-05 10:07:53.931423
85.79707336425781,80,2020-02-05 10:08:29.822115
85.79701232910156,81,2020-02-05 10:09:04.662220
85.79692840576172,82,2020-02-05 10:09:39.731968
85.79688262939453,83,2020-02-05 10:10:15.359509
85.79685974121094,84,2020-02-05 10:10:50.870753
85.79679107666016,85,2020-02-05 10:11:26.773410
85.7967300415039,86,2020-02-05 10:12:02.623626
85.79669952392578,87,2020-02-05 10:12:38.355324
85.79661560058594,88,2020-02-05 10:13:13.653268
85.7966079711914,89,2020-02-05 10:13:48.895133
85.79659271240234,90,2020-02-05 10:14:24.521169
85.79651641845703,91,2020-02-05 10:15:00.216630
85.7965316772461,92,2020-02-05 10:15:35.572922
85.79644775390625,93,2020-02-05 10:16:10.957902
85.79644775390625,94,2020-02-05 10:16:45.914169
85.7963638305664,95,2020-02-05 10:17:20.650879
85.79635620117188,96,2020-02-05 10:17:55.408299
85.79627990722656,97,2020-02-05 10:18:30.577004
85.79627990722656,98,2020-02-05 10:19:06.151746
85.79621124267578,99,2020-02-05 10:19:41.705549
85.79615783691406,100,2020-02-05 10:20:16.732472
85.79613494873047,101,2020-02-05 10:20:51.667515
85.79608154296875,102,2020-02-05 10:21:26.286251
85.79610443115234,103,2020-02-05 10:22:01.261077
85.79608917236328,104,2020-02-05 10:22:36.251938
85.7960205078125,105,2020-02-05 10:23:11.579638
85.7959976196289,106,2020-02-05 10:23:46.996421
85.79593658447266,107,2020-02-05 10:24:22.219555
85.79592895507812,108,2020-02-05 10:24:56.906619
85.79590606689453,109,2020-02-05 10:25:31.797274
85.79588317871094,110,2020-02-05 10:26:07.224203
85.79584503173828,111,2020-02-05 10:26:42.850685
85.79578399658203,112,2020-02-05 10:27:18.139902
85.79581451416016,113,2020-02-05 10:27:53.953044
85.79576110839844,114,2020-02-05 10:28:29.677586
85.79573059082031,115,2020-02-05 10:29:05.094195
85.79572296142578,116,2020-02-05 10:29:39.909663
85.79566955566406,117,2020-02-05 10:30:14.737245
85.79566192626953,118,2020-02-05 10:30:50.068717
85.79566192626953,119,2020-02-05 10:31:25.985517
85.79560089111328,120,2020-02-05 10:32:01.793072
85.79559326171875,121,2020-02-05 10:32:39.687405
85.7955551147461,122,2020-02-05 10:33:15.809592
85.79552459716797,123,2020-02-05 10:33:52.712315
85.79549407958984,124,2020-02-05 10:34:30.104896
85.79549407958984,125,2020-02-05 10:35:07.550899
85.79546356201172,126,2020-02-05 10:35:47.195138
85.79547119140625,127,2020-02-05 10:36:27.373856
85.79541015625,128,2020-02-05 10:37:07.270941
85.79542541503906,129,2020-02-05 10:37:47.198736
85.79535675048828,130,2020-02-05 10:38:27.175384
85.79537963867188,131,2020-02-05 10:39:07.228703
85.79534149169922,132,2020-02-05 10:39:47.504499
85.7952880859375,133,2020-02-05 10:40:27.892772
85.79534912109375,134,2020-02-05 10:41:08.192070
85.7952880859375,135,2020-02-05 10:41:48.476694
85.79527282714844,136,2020-02-05 10:42:28.568842
85.79524230957031,137,2020-02-05 10:43:08.617525
85.79521179199219,138,2020-02-05 10:43:48.726850
85.7951889038086,139,2020-02-05 10:44:28.853279
85.7951889038086,140,2020-02-05 10:45:08.871771
85.79515838623047,141,2020-02-05 10:45:49.047830
85.79517364501953,142,2020-02-05 10:46:29.397225
85.79512786865234,143,2020-02-05 10:47:09.365780
85.7950668334961,144,2020-02-05 10:47:49.516761
85.79505157470703,145,2020-02-05 10:48:29.816964
85.79508209228516,146,2020-02-05 10:49:09.670035
85.79508209228516,147,2020-02-05 10:49:49.722224
85.79507446289062,148,2020-02-05 10:50:29.825229
85.7950668334961,149,2020-02-05 10:51:10.107234
85.7950439453125,150,2020-02-05 10:51:50.637455
85.79496002197266,151,2020-02-05 10:52:30.770130
85.79501342773438,152,2020-02-05 10:53:10.945766
85.79499053955078,153,2020-02-05 10:53:51.171214
85.79498291015625,154,2020-02-05 10:54:31.373743
85.7948989868164,155,2020-02-05 10:55:11.709555
85.79496002197266,156,2020-02-05 10:55:52.145545
85.79490661621094,157,2020-02-05 10:56:32.598616
85.79493713378906,158,2020-02-05 10:57:11.999304
85.7948989868164,159,2020-02-05 10:57:48.103524
85.79486846923828,160,2020-02-05 10:58:23.824775
85.7948989868164,161,2020-02-05 10:58:59.370009
85.79485321044922,162,2020-02-05 10:59:34.947983
85.79486083984375,163,2020-02-05 11:00:10.364227
85.79483795166016,164,2020-02-05 11:00:46.090925
85.79483795166016,165,2020-02-05 11:01:22.028926
85.79486083984375,166,2020-02-05 11:01:57.699347
85.7948226928711,167,2020-02-05 11:02:33.266964
85.79480743408203,168,2020-02-05 11:03:08.197982
85.7947998046875,169,2020-02-05 11:03:43.578554
85.79479217529297,170,2020-02-05 11:04:19.082684
85.79478454589844,171,2020-02-05 11:04:54.734125
85.79478454589844,172,2020-02-05 11:05:30.075095
85.79476928710938,173,2020-02-05 11:06:05.670012
85.79476928710938,174,2020-02-05 11:06:41.612015
85.79473876953125,175,2020-02-05 11:07:17.431848
