train_loss,epoch,created_at
85.09262084960938,0,2020-02-03 16:53:44.934109
85.08452606201172,1,2020-02-03 16:54:20.173202
85.07913970947266,2,2020-02-03 16:54:56.951817
85.07421875,3,2020-02-03 16:55:32.564714
85.0692138671875,4,2020-02-03 16:56:09.028741
85.06415557861328,5,2020-02-03 16:56:44.843845
85.059326171875,6,2020-02-03 16:57:23.066639
85.05513763427734,7,2020-02-03 16:58:00.006573
85.0513687133789,8,2020-02-03 16:58:37.757942
85.04761505126953,9,2020-02-03 16:59:13.881844
85.04420471191406,10,2020-02-03 16:59:49.793929
85.04133605957031,11,2020-02-03 17:00:26.135808
85.0390625,12,2020-02-03 17:01:02.681111
85.03711700439453,13,2020-02-03 17:01:39.936903
85.03550720214844,14,2020-02-03 17:02:18.672415
85.03421020507812,15,2020-02-03 17:02:54.937211
85.03323364257812,16,2020-02-03 17:03:30.955833
85.03257751464844,17,2020-02-03 17:04:06.361557
85.03199005126953,18,2020-02-03 17:04:41.884354
85.031494140625,19,2020-02-03 17:05:17.970270
85.0311050415039,20,2020-02-03 17:05:53.980035
85.03085327148438,21,2020-02-03 17:06:32.201832
85.03062438964844,22,2020-02-03 17:07:09.587210
85.03044891357422,23,2020-02-03 17:07:47.852237
85.03024291992188,24,2020-02-03 17:08:25.530729
85.03016662597656,25,2020-02-03 17:09:03.388943
85.030029296875,26,2020-02-03 17:09:40.142741
85.02996826171875,27,2020-02-03 17:10:17.956442
85.02986907958984,28,2020-02-03 17:10:55.659143
85.02983093261719,29,2020-02-03 17:11:33.420064
85.02975463867188,30,2020-02-03 17:12:10.495095
85.02969360351562,31,2020-02-03 17:12:47.396717
85.0296630859375,32,2020-02-03 17:13:24.358812
85.02964782714844,33,2020-02-03 17:14:01.231743
85.02964782714844,34,2020-02-03 17:14:37.927956
85.0296401977539,35,2020-02-03 17:15:15.634805
85.02952575683594,36,2020-02-03 17:15:52.998279
85.02950286865234,37,2020-02-03 17:16:29.334173
85.02949523925781,38,2020-02-03 17:17:06.018359
85.02948760986328,39,2020-02-03 17:17:43.117026
85.02948760986328,40,2020-02-03 17:18:20.383575
85.02948760986328,41,2020-02-03 17:18:57.387697
85.02946472167969,42,2020-02-03 17:19:34.822622
85.0294418334961,43,2020-02-03 17:20:12.099880
85.02943420410156,44,2020-02-03 17:20:49.812642
85.02942657470703,45,2020-02-03 17:21:27.089865
85.0294189453125,46,2020-02-03 17:22:03.645700
85.02938842773438,47,2020-02-03 17:22:40.522774
85.0293960571289,48,2020-02-03 17:23:17.212648
85.02936553955078,49,2020-02-03 17:23:54.172910
