train_loss,epoch,created_at
10.308609008789062,0,2020-03-03 15:56:57.686896
10.304816246032715,1,2020-03-03 18:43:08.266427
10.3117094039917,2,2020-03-03 21:31:14.283646
10.305484771728516,3,2020-03-04 00:17:36.985421
10.305930137634277,4,2020-03-04 03:04:46.911705
10.296533584594727,5,2020-03-04 05:52:00.465388
10.243213653564453,6,2020-03-04 08:39:21.046236
10.11011791229248,7,2020-03-04 11:25:49.294183
10.05335521697998,8,2020-03-04 14:12:32.444309
10.004752159118652,9,2020-03-04 17:00:00.276800
9.880708694458008,10,2020-03-04 19:46:31.566090
9.788395881652832,11,2020-03-04 22:32:39.196708
9.60921859741211,12,2020-03-05 01:19:07.751005
9.25833511352539,13,2020-03-05 04:06:26.410678
8.681373596191406,14,2020-03-05 06:53:36.631380
8.148225784301758,15,2020-03-05 09:40:51.634706
7.476988315582275,16,2020-03-05 12:27:54.260710
6.629221439361572,17,2020-03-05 15:15:23.205901
5.889479637145996,18,2020-03-05 18:02:50.471637
5.186664581298828,19,2020-03-05 20:50:15.965581
4.441873073577881,20,2020-03-05 23:37:08.014821
3.7097344398498535,21,2020-03-06 02:23:41.722259
3.0426201820373535,22,2020-03-06 05:09:39.195776
2.399768114089966,23,2020-03-06 07:55:43.585889
1.8667947053909302,24,2020-03-06 10:41:52.106050
1.7403943538665771,25,2020-03-06 13:27:43.172531
1.5101230144500732,26,2020-03-06 16:13:51.331218
1.2172572612762451,27,2020-03-06 18:59:57.797011
1.3062835931777954,28,2020-03-06 21:45:53.853532
1.163456916809082,29,2020-03-07 00:32:50.150435
0.9833722114562988,30,2020-03-07 03:19:35.346859
1.0272212028503418,31,2020-03-07 06:06:09.712740
0.9053999185562134,32,2020-03-07 08:52:57.636909
0.8243706822395325,33,2020-03-07 11:39:56.302911
0.8762179017066956,34,2020-03-07 14:26:29.295044
0.8307927846908569,35,2020-03-07 17:12:43.935608
0.7496752738952637,36,2020-03-07 19:58:54.250639
0.7773126363754272,37,2020-03-07 22:45:00.913238
0.7533884048461914,38,2020-03-08 01:31:33.391709
0.6827324628829956,39,2020-03-08 04:17:35.286087
0.6731192469596863,40,2020-03-08 07:04:29.281054
0.6740261912345886,41,2020-03-08 09:50:21.064880
0.6252045035362244,42,2020-03-08 12:36:17.389661
0.59891277551651,43,2020-03-08 15:23:22.879735
0.6102637648582458,44,2020-03-08 18:09:57.075130
0.5954358577728271,45,2020-03-08 20:55:57.157764
0.5745480060577393,46,2020-03-08 23:41:59.646141
0.5725082755088806,47,2020-03-09 02:28:08.502265
0.5607234239578247,48,2020-03-09 05:14:23.432828
0.5366469025611877,49,2020-03-09 08:00:36.366369
0.5171952247619629,50,2020-03-09 10:46:37.696823
0.5198014378547668,51,2020-03-09 13:32:58.868927
0.510002076625824,52,2020-03-09 16:20:18.464014
0.4912414848804474,53,2020-03-09 19:07:38.936785
0.4925599992275238,54,2020-03-09 21:53:39.620127
0.48660042881965637,55,2020-03-10 00:39:44.253460
0.4728739261627197,56,2020-03-10 03:25:53.079378
0.46893420815467834,57,2020-03-10 06:12:03.065969
0.46406784653663635,58,2020-03-10 08:58:23.140081
0.45169728994369507,59,2020-03-10 11:44:53.311034
0.4412299394607544,60,2020-03-10 14:30:53.872912
0.4341794550418854,61,2020-03-10 17:17:22.716369
