train_loss,epoch,created_at
15.917465209960938,0,2020-02-03 14:08:30.980366
15.912495613098145,1,2020-02-03 14:09:08.307422
15.908618927001953,2,2020-02-03 14:09:44.175943
15.90699577331543,3,2020-02-03 14:10:21.820507
15.905752182006836,4,2020-02-03 14:10:58.354627
15.905200958251953,5,2020-02-03 14:11:36.182810
15.905080795288086,6,2020-02-03 14:12:14.254163
15.904949188232422,7,2020-02-03 14:12:53.062489
15.904773712158203,8,2020-02-03 14:13:32.085785
15.904701232910156,9,2020-02-03 14:14:09.171657
15.904730796813965,10,2020-02-03 14:14:45.994923
15.904690742492676,11,2020-02-03 14:15:23.472078
15.904632568359375,12,2020-02-03 14:16:01.819653
15.904622077941895,13,2020-02-03 14:16:42.520806
15.90463638305664,14,2020-02-03 14:17:24.213306
15.904627799987793,15,2020-02-03 14:18:06.756503
15.90460205078125,16,2020-02-03 14:18:47.455567
15.904565811157227,17,2020-02-03 14:19:29.586045
15.90457820892334,18,2020-02-03 14:20:10.847213
15.904585838317871,19,2020-02-03 14:20:53.633457
15.904590606689453,20,2020-02-03 14:21:35.274380
15.904550552368164,21,2020-02-03 14:22:16.439849
15.90455150604248,22,2020-02-03 14:23:00.083789
15.904568672180176,23,2020-02-03 14:23:47.421765
15.90456771850586,24,2020-02-03 14:24:32.698696
15.904562950134277,25,2020-02-03 14:25:20.120282
15.904546737670898,26,2020-02-03 14:26:06.239540
15.904548645019531,27,2020-02-03 14:26:52.576629
15.904548645019531,28,2020-02-03 14:27:36.584513
15.904553413391113,29,2020-02-03 14:28:20.654564
15.904531478881836,30,2020-02-03 14:29:03.979995
15.904526710510254,31,2020-02-03 14:29:46.972446
15.904542922973633,32,2020-02-03 14:30:30.508386
15.90454387664795,33,2020-02-03 14:31:14.236707
15.904553413391113,34,2020-02-03 14:31:56.950319
15.904541015625,35,2020-02-03 14:32:45.145622
15.904528617858887,36,2020-02-03 14:33:32.170488
15.904531478881836,37,2020-02-03 14:34:15.314671
15.90453815460205,38,2020-02-03 14:34:58.781438
15.904521942138672,39,2020-02-03 14:35:41.226837
15.904523849487305,40,2020-02-03 14:36:23.673845
15.904534339904785,41,2020-02-03 14:37:07.664910
15.904526710510254,42,2020-02-03 14:37:50.408843
15.904526710510254,43,2020-02-03 14:38:32.188463
15.904528617858887,44,2020-02-03 14:39:14.743327
15.904529571533203,45,2020-02-03 14:39:56.204660
15.904523849487305,46,2020-02-03 14:40:38.218002
15.904525756835938,47,2020-02-03 14:41:19.883750
15.904528617858887,48,2020-02-03 14:42:02.997783
15.904521942138672,49,2020-02-03 14:42:45.759137
15.904531478881836,50,2020-02-03 14:43:29.839390
15.904531478881836,51,2020-02-03 14:44:13.113762
15.904536247253418,52,2020-02-03 14:44:54.019530
15.904528617858887,53,2020-02-03 14:45:38.559865
15.904523849487305,54,2020-02-03 14:46:19.903101
15.904534339904785,55,2020-02-03 14:47:01.230136
15.904523849487305,56,2020-02-03 14:47:41.834972
15.904523849487305,57,2020-02-03 14:48:23.823574
15.904521942138672,58,2020-02-03 14:49:06.626428
15.904534339904785,59,2020-02-03 14:49:50.143426
15.90453815460205,60,2020-02-03 14:50:30.520845
15.90453815460205,61,2020-02-03 14:51:12.179592
15.904526710510254,62,2020-02-03 14:51:54.061141
15.904521942138672,63,2020-02-03 14:52:34.982594
15.904531478881836,64,2020-02-03 14:53:15.636878
15.90453815460205,65,2020-02-03 14:53:56.963989
15.904529571533203,66,2020-02-03 14:54:42.285111
15.904531478881836,67,2020-02-03 14:55:25.535239
15.904525756835938,68,2020-02-03 14:56:07.383046
15.904520988464355,69,2020-02-03 14:56:49.518986
15.904525756835938,70,2020-02-03 14:57:30.784899
15.904525756835938,71,2020-02-03 14:58:10.931669
15.904519081115723,72,2020-02-03 14:58:51.809493
15.904531478881836,73,2020-02-03 14:59:33.024450
15.904526710510254,74,2020-02-03 15:00:14.084885
15.90453815460205,75,2020-02-03 15:00:55.314352
15.904525756835938,76,2020-02-03 15:01:36.033295
15.904521942138672,77,2020-02-03 15:02:16.529757
15.904534339904785,78,2020-02-03 15:02:57.625165
15.90453815460205,79,2020-02-03 15:03:38.663292
15.904529571533203,80,2020-02-03 15:04:24.040562
15.904525756835938,81,2020-02-03 15:05:07.357306
15.904516220092773,82,2020-02-03 15:05:51.515971
15.904528617858887,83,2020-02-03 15:06:33.444167
15.904512405395508,84,2020-02-03 15:07:16.310251
15.904529571533203,85,2020-02-03 15:07:59.297918
15.904520988464355,86,2020-02-03 15:08:41.130657
15.904528617858887,87,2020-02-03 15:09:24.506946
15.90453815460205,88,2020-02-03 15:10:08.139359
15.904519081115723,89,2020-02-03 15:10:50.656859
15.904528617858887,90,2020-02-03 15:11:33.208662
15.904526710510254,91,2020-02-03 15:12:17.959426
15.904521942138672,92,2020-02-03 15:13:01.794014
15.904516220092773,93,2020-02-03 15:13:44.598268
15.904521942138672,94,2020-02-03 15:14:27.197044
15.904520988464355,95,2020-02-03 15:15:10.284405
15.904519081115723,96,2020-02-03 15:15:53.075270
15.904525756835938,97,2020-02-03 15:16:36.865502
15.904520988464355,98,2020-02-03 15:17:19.996543
15.90451431274414,99,2020-02-03 15:18:03.939945
15.904509544372559,100,2020-02-03 15:18:47.324587
15.904516220092773,101,2020-02-03 15:19:30.204628
15.904523849487305,102,2020-02-03 15:20:14.485839
15.904526710510254,103,2020-02-03 15:20:58.745700
